Business Date,Employee ID,Employee Name,Job Title,Revenue Center,Shift,Clock In,Clock Out,Hours Worked,Cash Tips,CC Tips,Total Tips,Tip Out Given,Tip Out Received,Net Tips,Tips Per Hour,Checks Served,Net Sales,Tip Pct
2026-02-07,EMP-048,Rachel Ellis,Lead Bartender,Bar,PM,16:00,01:00,7.5,177.8,445.0,622.8,93.42,0,529.38,70.68,72,2979.9,20.9
2026-02-07,EMP-049,Ian Doyle,Bartender,Bar,PM,16:00,01:00,5.8,65.25,306.97,372.22,55.83,0,316.39,54.86,72,2189.51,17.0
2026-02-07,EMP-003,Jasmine Chen,Bartender,Bar,Late,20:00,02:00,8.8,83.94,316.26,400.2,60.03,0,340.17,38.46,63,1981.18,20.2
2026-02-07,EMP-004,Jake Patterson,Bartender,Bar,Late,20:00,02:00,5.8,57.26,170.21,227.47,34.12,0,193.35,33.43,27,1285.16,17.7
2026-02-07,EMP-005,Tyler Brooks,Lead Bartender,Bar,Late,20:00,02:00,5.7,146.46,402.47,548.93,82.34,0,466.59,81.25,68,2335.86,23.5
2026-02-07,EMP-009,Tony Garcia,Server,Bar,Late,20:00,02:00,5.8,40.52,216.13,256.65,0,0,256.65,44.39,39,1087.49,23.6
2026-02-07,EMP-014,Chris Patel,Doorman,Bar,Late,20:00,02:00,6.5,52.31,209.04,261.35,0,0,261.35,40.24,42,1502.04,17.4
2026-02-07,EMP-015,Becca Thompson,Bartender,Bar,Late,20:00,02:00,6.9,80.38,383.05,463.43,69.51,0,393.92,56.83,74,2175.72,21.3
2026-02-07,EMP-016,Drew Collins,Bartender,Bar,Late,20:00,02:00,6.9,93.84,265.14,358.98,53.85,0,305.13,44.54,44,1495.76,24.0
2026-02-07,EMP-017,Megan Russo,Bartender,Bar,Late,20:00,02:00,6.8,108.51,302.69,411.2,61.68,0,349.52,51.41,43,1860.62,22.1
2026-02-07,EMP-021,Zoe Henderson,Bartender,Bar,Late,20:00,02:00,9.2,103.95,295.09,399.04,59.86,0,339.18,36.85,48,1683.7,23.7
2026-02-07,EMP-028,Caleb Stewart,Bartender,Bar,Late,20:00,02:00,6.4,61.64,270.47,332.11,49.82,0,282.29,44.19,48,2050.04,16.2
2026-02-07,EMP-029,Jordan Blake,Lead Bartender,Bar,Late,20:00,02:00,7.7,155.25,298.09,453.34,68.0,0,385.34,49.88,77,2635.68,17.2
2026-02-07,EMP-030,Samantha Reed,Lead Bartender,Bar,Late,20:00,02:00,7.8,138.69,279.54,418.23,62.73,0,355.5,45.41,53,1858.78,22.5
2026-02-07,EMP-036,Mason Perry,Barback,Bar,Late,20:00,02:00,8.3,72.43,241.17,313.6,0,110.08,423.68,51.3,37,1608.22,19.5
2026-02-07,EMP-038,Brandon Long,Barback,Bar,Late,20:00,02:00,8.6,79.01,217.26,296.27,0,223.57,519.84,60.56,33,1551.15,19.1
2026-02-07,EMP-039,Paige Ramirez,Server,Bar,Late,20:00,02:00,7.9,103.62,275.25,378.87,0,0,378.87,47.9,52,1706.61,22.2
2026-02-07,EMP-040,Noah Foster,Server,Bar,Late,20:00,02:00,6.1,86.23,167.46,253.69,0,0,253.69,41.6,32,1425.24,17.8
2026-02-07,EMP-041,Emma Sullivan,Server,Bar,Late,20:00,02:00,7.9,93.84,227.48,321.32,0,0,321.32,40.77,51,1805.19,17.8
2026-02-07,EMP-043,Liam Hayes,Server,Bar,Late,20:00,02:00,7.8,61.17,122.54,183.71,0,0,183.71,23.6,25,956.84,19.2
2026-02-07,EMP-045,Andre Jackson,Doorman,Bar,Late,20:00,02:00,7.7,111.25,246.72,357.97,0,0,357.97,46.27,41,1688.54,21.2
2026-02-07,EMP-047,Kevin Walsh,Lead Bartender,Bar,Late,20:00,02:00,8.6,144.61,290.86,435.47,65.32,0,370.15,43.01,44,1860.97,23.4
2026-02-07,EMP-048,Rachel Ellis,Lead Bartender,Bar,Late,20:00,02:00,6.8,103.87,255.49,359.36,53.9,0,305.46,45.03,44,2218.25,16.2
2026-02-08,EMP-004,Jake Patterson,Bartender,Bar,AM,11:00,17:00,6.3,8.45,34.12,42.57,6.39,0,36.18,5.73,4,224.04,19.0
2026-02-08,EMP-007,Ethan Kim,Barback,Bar,AM,11:00,17:00,6.4,18.51,81.04,99.55,0,52.75,152.3,23.62,12,515.82,19.3
2026-02-08,EMP-008,Aisha Williams,Server,Bar,AM,11:00,17:00,5.5,34.66,77.42,112.08,0,0,112.08,20.29,14,552.12,20.3
2026-02-08,EMP-009,Tony Garcia,Server,Bar,AM,11:00,17:00,6.2,30.83,58.2,89.03,0,0,89.03,14.29,10,412.19,21.6
2026-02-08,EMP-018,Cole Jenkins,Bartender,Bar,AM,11:00,17:00,5.8,59.24,115.3,174.54,26.18,0,148.36,25.65,20,835.11,20.9
2026-02-08,EMP-019,Hailey Nguyen,Bartender,Bar,AM,11:00,17:00,5.8,21.24,98.64,119.88,17.98,0,101.9,17.66,22,562.84,21.3
2026-02-08,EMP-023,Kayla Murphy,Bartender,Bar,AM,11:00,17:00,6.5,16.74,78.0,94.74,14.21,0,80.53,12.43,13,512.12,18.5
2026-02-08,EMP-024,Trey Adams,Bartender,Bar,AM,11:00,17:00,6.0,20.92,48.68,69.6,10.44,0,59.16,9.93,11,429.64,16.2
2026-02-08,EMP-031,Matt Donovan,Lead Bartender,Bar,AM,11:00,17:00,5.9,18.41,100.85,119.26,17.89,0,101.37,17.32,17,666.28,17.9
2026-02-08,EMP-042,Grace Kelley,Server,Bar,AM,11:00,17:00,5.8,15.59,55.73,71.32,0,0,71.32,12.34,11,307.41,23.2
2026-02-09,EMP-004,Jake Patterson,Bartender,Bar,AM,11:00,17:00,5.7,24.51,61.76,86.27,12.94,0,73.33,12.97,9,370.25,23.3
2026-02-09,EMP-008,Aisha Williams,Server,Bar,AM,11:00,17:00,6.0,45.58,112.58,158.16,0,0,158.16,26.18,16,690.65,22.9
2026-02-09,EMP-010,Katie Brown,Server,Bar,AM,11:00,17:00,6.5,18.83,94.23,113.06,0,0,113.06,17.46,14,481.09,23.5
2026-02-09,EMP-018,Cole Jenkins,Bartender,Bar,AM,11:00,17:00,6.4,32.01,151.99,184.0,27.6,0,156.4,24.52,23,832.6,22.1
2026-02-09,EMP-027,Lexi Harper,Bartender,Bar,AM,11:00,17:00,5.6,17.77,60.29,78.06,11.71,0,66.35,11.83,11,353.22,22.1
2026-02-09,EMP-029,Jordan Blake,Lead Bartender,Bar,AM,11:00,17:00,6.2,37.87,110.83,148.7,22.3,0,126.4,20.43,18,691.62,21.5
2026-02-09,EMP-038,Brandon Long,Barback,Bar,AM,11:00,17:00,5.5,30.74,73.1,103.84,0,132.61,236.45,42.74,15,687.66,15.1
2026-02-09,EMP-042,Grace Kelley,Server,Bar,AM,11:00,17:00,6.5,29.76,74.67,104.43,0,0,104.43,16.1,14,524.78,19.9
2026-02-09,EMP-043,Liam Hayes,Server,Bar,AM,11:00,17:00,5.5,29.43,72.96,102.39,0,0,102.39,18.48,13,538.92,19.0
2026-02-09,EMP-008,Aisha Williams,Server,Bar,PM,16:00,01:00,7.6,87.48,279.38,366.86,0,0,366.86,48.43,44,1675.15,21.9
2026-02-09,EMP-010,Katie Brown,Server,Bar,PM,16:00,01:00,7.1,61.61,177.42,239.03,0,0,239.03,33.7,29,1057.64,22.6
2026-02-09,EMP-016,Drew Collins,Bartender,Bar,PM,16:00,01:00,6.1,75.58,292.27,367.85,55.18,0,312.67,51.52,67,1876.79,19.6
2026-02-09,EMP-022,Nate Fitzgerald,Bartender,Bar,PM,16:00,01:00,7.3,44.2,168.85,213.05,31.96,0,181.09,24.79,34,1029.22,20.7
2026-02-09,EMP-024,Trey Adams,Bartender,Bar,PM,16:00,01:00,9.1,80.0,165.94,245.94,36.89,0,209.05,22.9,40,1133.37,21.7
2026-02-09,EMP-027,Lexi Harper,Bartender,Bar,PM,16:00,01:00,7.0,33.15,173.97,207.12,31.07,0,176.05,25.02,29,1030.44,20.1
2026-02-09,EMP-028,Caleb Stewart,Bartender,Bar,PM,16:00,01:00,9.1,119.19,253.3,372.49,55.87,0,316.62,34.61,37,1748.76,21.3
2026-02-09,EMP-029,Jordan Blake,Lead Bartender,Bar,PM,16:00,01:00,7.2,104.5,296.27,400.77,60.12,0,340.65,47.46,44,1813.44,22.1
2026-02-09,EMP-031,Matt Donovan,Lead Bartender,Bar,PM,16:00,01:00,6.3,74.23,213.18,287.41,43.11,0,244.3,38.71,34,1596.73,18.0
2026-02-09,EMP-033,Devon Marshall,Barback,Bar,PM,16:00,01:00,6.5,84.05,229.62,313.67,0,65.88,379.55,58.83,45,1802.7,17.4
2026-02-09,EMP-034,Jalen Cooper,Barback,Bar,PM,16:00,01:00,8.0,84.68,164.22,248.9,0,79.65,328.55,41.18,31,1303.15,19.1
2026-02-09,EMP-035,Isaac Bell,Barback,Bar,PM,16:00,01:00,8.2,34.27,172.28,206.55,0,59.81,266.36,32.61,35,1251.82,16.5
2026-02-09,EMP-037,Lucas Ward,Barback,Bar,PM,16:00,01:00,7.9,35.27,147.91,183.18,0,85.48,268.66,33.82,27,1017.64,18.0
2026-02-09,EMP-041,Emma Sullivan,Server,Bar,PM,16:00,01:00,7.0,64.08,178.17,242.25,0,0,242.25,34.73,37,1468.18,16.5
2026-02-09,EMP-042,Grace Kelley,Server,Bar,PM,16:00,01:00,8.3,30.96,95.36,126.32,0,0,126.32,15.26,14,625.37,20.2
2026-02-09,EMP-047,Kevin Walsh,Lead Bartender,Bar,PM,16:00,01:00,8.0,104.06,386.16,490.22,73.53,0,416.69,51.98,50,2463.42,19.9
2026-02-09,EMP-049,Ian Doyle,Bartender,Bar,PM,16:00,01:00,6.8,87.69,226.36,314.05,47.11,0,266.94,39.45,46,1308.56,24.0
2026-02-10,EMP-005,Tyler Brooks,Lead Bartender,Bar,AM,11:00,17:00,6.2,53.3,101.1,154.4,23.16,0,131.24,21.14,23,964.97,16.0
2026-02-10,EMP-008,Aisha Williams,Server,Bar,AM,11:00,17:00,6.3,46.53,117.74,164.27,0,0,164.27,26.08,21,851.15,19.3
2026-02-10,EMP-015,Becca Thompson,Bartender,Bar,AM,11:00,17:00,5.8,38.62,116.71,155.33,23.3,0,132.03,22.84,25,839.6,18.5
2026-02-10,EMP-018,Cole Jenkins,Bartender,Bar,AM,11:00,17:00,5.8,63.27,120.56,183.83,27.57,0,156.26,26.75,29,879.57,20.9
2026-02-10,EMP-040,Noah Foster,Server,Bar,AM,11:00,17:00,5.8,20.53,75.91,96.44,0,0,96.44,16.58,12,544.86,17.7
2026-02-10,EMP-048,Rachel Ellis,Lead Bartender,Bar,AM,11:00,17:00,6.5,40.73,131.99,172.72,25.91,0,146.81,22.64,21,760.9,22.7
2026-02-10,EMP-004,Jake Patterson,Bartender,Bar,PM,16:00,01:00,7.2,30.01,85.57,115.58,17.34,0,98.24,13.73,13,645.7,17.9
2026-02-10,EMP-005,Tyler Brooks,Lead Bartender,Bar,PM,16:00,01:00,5.9,79.05,393.4,472.45,70.87,0,401.58,67.5,58,2128.14,22.2
2026-02-10,EMP-006,Ryan Okafor,Barback,Bar,PM,16:00,01:00,7.5,42.25,165.37,207.62,0,154.73,362.35,48.31,23,1059.28,19.6
2026-02-10,EMP-007,Ethan Kim,Barback,Bar,PM,16:00,01:00,8.8,100.55,210.3,310.85,0,194.91,505.76,57.55,46,1689.41,18.4
2026-02-10,EMP-015,Becca Thompson,Bartender,Bar,PM,16:00,01:00,8.2,92.21,267.1,359.31,53.9,0,305.41,37.03,82,2151.56,16.7
2026-02-10,EMP-019,Hailey Nguyen,Bartender,Bar,PM,16:00,01:00,6.7,88.04,194.6,282.64,42.4,0,240.24,35.6,47,1519.55,18.6
2026-02-10,EMP-020,Logan Scott,Bartender,Bar,PM,16:00,01:00,6.0,64.49,121.38,185.87,27.88,0,157.99,26.46,25,1021.27,18.2
2026-02-10,EMP-023,Kayla Murphy,Bartender,Bar,PM,16:00,01:00,6.8,82.66,199.11,281.77,42.27,0,239.5,35.36,41,1304.5,21.6
2026-02-10,EMP-024,Trey Adams,Bartender,Bar,PM,16:00,01:00,6.9,40.29,117.2,157.49,23.62,0,133.87,19.53,22,926.42,17.0
2026-02-10,EMP-025,Maddie Turner,Bartender,Bar,PM,16:00,01:00,7.2,43.7,145.1,188.8,28.32,0,160.48,22.27,19,907.68,20.8
2026-02-10,EMP-029,Jordan Blake,Lead Bartender,Bar,PM,16:00,01:00,8.4,69.03,375.56,444.59,66.69,0,377.9,45.25,49,2190.12,20.3
2026-02-10,EMP-031,Matt Donovan,Lead Bartender,Bar,PM,16:00,01:00,9.2,70.3,259.6,329.9,49.48,0,280.42,30.55,39,1683.16,19.6
2026-02-10,EMP-034,Jalen Cooper,Barback,Bar,PM,16:00,01:00,8.9,64.02,171.72,235.74,0,189.92,425.66,47.59,28,1202.74,19.6
2026-02-10,EMP-039,Paige Ramirez,Server,Bar,PM,16:00,01:00,6.9,64.56,264.16,328.72,0,0,328.72,47.6,47,1889.22,17.4
2026-02-10,EMP-040,Noah Foster,Server,Bar,PM,16:00,01:00,8.8,50.98,180.64,231.62,0,0,231.62,26.41,27,1245.25,18.6
2026-02-11,EMP-020,Logan Scott,Bartender,Bar,AM,11:00,17:00,5.6,32.98,97.55,130.53,19.58,0,110.95,19.89,15,633.62,20.6
2026-02-11,EMP-027,Lexi Harper,Bartender,Bar,AM,11:00,17:00,5.6,16.22,66.67,82.89,12.43,0,70.46,12.65,10,368.39,22.5
2026-02-11,EMP-030,Samantha Reed,Lead Bartender,Bar,AM,11:00,17:00,6.4,71.3,132.45,203.75,30.56,0,173.19,27.11,33,965.64,21.1
2026-02-11,EMP-031,Matt Donovan,Lead Bartender,Bar,AM,11:00,17:00,5.9,25.37,93.36,118.73,17.81,0,100.92,17.13,20,674.61,17.6
2026-02-11,EMP-047,Kevin Walsh,Lead Bartender,Bar,AM,11:00,17:00,6.5,33.77,82.23,116.0,17.4,0,98.6,15.2,19,682.34,17.0
2026-02-11,EMP-050,Taylor Quinn,Bartender,Bar,AM,11:00,17:00,6.3,20.11,93.61,113.72,17.06,0,96.66,15.29,16,496.58,22.9
2026-02-11,EMP-002,Marcus Rivera,Bartender,Bar,PM,16:00,01:00,7.0,65.46,235.51,300.97,45.15,0,255.82,36.38,40,1475.35,20.4
2026-02-11,EMP-003,Jasmine Chen,Bartender,Bar,PM,16:00,01:00,9.2,47.62,268.75,316.37,47.46,0,268.91,29.24,44,1839.35,17.2
2026-02-11,EMP-004,Jake Patterson,Bartender,Bar,PM,16:00,01:00,5.6,38.58,108.29,146.87,22.03,0,124.84,22.44,14,738.04,19.9
2026-02-11,EMP-005,Tyler Brooks,Lead Bartender,Bar,PM,16:00,01:00,7.2,98.74,332.21,430.95,64.64,0,366.31,51.14,54,1932.49,22.3
2026-02-11,EMP-006,Ryan Okafor,Barback,Bar,PM,16:00,01:00,7.7,64.3,141.24,205.54,0,170.91,376.45,48.84,31,1223.44,16.8
2026-02-11,EMP-009,Tony Garcia,Server,Bar,PM,16:00,01:00,7.1,37.27,204.21,241.48,0,0,241.48,33.8,32,1277.67,18.9
2026-02-11,EMP-015,Becca Thompson,Bartender,Bar,PM,16:00,01:00,8.3,53.65,296.36,350.01,52.5,0,297.51,36.01,32,1598.22,21.9
2026-02-11,EMP-018,Cole Jenkins,Bartender,Bar,PM,16:00,01:00,5.9,69.85,372.48,442.33,66.35,0,375.98,64.23,74,2019.79,21.9
2026-02-11,EMP-021,Zoe Henderson,Bartender,Bar,PM,16:00,01:00,6.9,82.44,250.7,333.14,49.97,0,283.17,41.19,45,1682.54,19.8
2026-02-11,EMP-027,Lexi Harper,Bartender,Bar,PM,16:00,01:00,9.2,37.53,120.65,158.18,23.73,0,134.45,14.63,27,725.58,21.8
2026-02-11,EMP-029,Jordan Blake,Lead Bartender,Bar,PM,16:00,01:00,9.5,126.9,306.74,433.64,65.05,0,368.59,38.96,76,2064.97,21.0
2026-02-11,EMP-032,Olivia Price,Lead Bartender,Bar,PM,16:00,01:00,6.6,112.63,231.07,343.7,51.55,0,292.15,44.11,72,2134.79,16.1
2026-02-11,EMP-034,Jalen Cooper,Barback,Bar,PM,16:00,01:00,8.7,50.95,150.44,201.39,0,209.87,411.26,47.1,23,1088.58,18.5
2026-02-11,EMP-035,Isaac Bell,Barback,Bar,PM,16:00,01:00,6.1,32.24,96.32,128.56,0,248.72,377.28,62.05,18,813.65,15.8
2026-02-11,EMP-036,Mason Perry,Barback,Bar,PM,16:00,01:00,8.1,55.53,142.11,197.64,0,178.45,376.09,46.72,24,1056.88,18.7
2026-02-11,EMP-037,Lucas Ward,Barback,Bar,PM,16:00,01:00,7.1,26.49,106.3,132.79,0,156.5,289.29,40.77,20,710.09,18.7
2026-02-11,EMP-041,Emma Sullivan,Server,Bar,PM,16:00,01:00,5.5,87.24,319.85,407.09,0,0,407.09,73.38,42,2076.97,19.6
2026-02-11,EMP-047,Kevin Walsh,Lead Bartender,Bar,PM,16:00,01:00,8.0,81.15,406.58,487.73,73.16,0,414.57,51.5,53,2501.17,19.5
2026-02-11,EMP-048,Rachel Ellis,Lead Bartender,Bar,PM,16:00,01:00,5.9,74.65,307.44,382.09,57.31,0,324.78,55.11,45,2000.49,19.1
2026-02-11,EMP-002,Marcus Rivera,Bartender,Bar,Late,20:00,02:00,8.3,43.84,159.65,203.49,30.52,0,172.97,20.94,21,997.51,20.4
2026-02-11,EMP-003,Jasmine Chen,Bartender,Bar,Late,20:00,02:00,5.9,57.18,137.75,194.93,29.24,0,165.69,28.01,36,1095.11,17.8
2026-02-11,EMP-004,Jake Patterson,Bartender,Bar,Late,20:00,02:00,9.3,19.84,104.25,124.09,18.61,0,105.48,11.4,13,546.64,22.7
2026-02-11,EMP-006,Ryan Okafor,Barback,Bar,Late,20:00,02:00,6.0,51.79,166.91,218.7,0,243.43,462.13,76.77,23,1121.52,19.5
2026-02-11,EMP-009,Tony Garcia,Server,Bar,Late,20:00,02:00,9.2,68.17,163.14,231.31,0,0,231.31,25.02,27,988.51,23.4
2026-02-11,EMP-015,Becca Thompson,Bartender,Bar,Late,20:00,02:00,5.8,84.24,212.92,297.16,44.57,0,252.59,43.58,58,1555.83,19.1
2026-02-11,EMP-017,Megan Russo,Bartender,Bar,Late,20:00,02:00,7.5,94.89,207.01,301.9,45.28,0,256.62,34.37,38,1444.48,20.9
2026-02-11,EMP-018,Cole Jenkins,Bartender,Bar,Late,20:00,02:00,6.4,77.68,297.73,375.41,56.31,0,319.1,50.07,58,1611.2,23.3
2026-02-11,EMP-019,Hailey Nguyen,Bartender,Bar,Late,20:00,02:00,6.5,69.37,147.26,216.63,32.49,0,184.14,28.32,22,933.77,23.2
2026-02-11,EMP-022,Nate Fitzgerald,Bartender,Bar,Late,20:00,02:00,9.1,33.62,173.9,207.52,31.13,0,176.39,19.34,27,1032.43,20.1
2026-02-11,EMP-029,Jordan Blake,Lead Bartender,Bar,Late,20:00,02:00,8.8,51.32,263.54,314.86,47.23,0,267.63,30.51,45,1535.91,20.5
2026-02-11,EMP-034,Jalen Cooper,Barback,Bar,Late,20:00,02:00,9.3,25.8,105.37,131.17,0,179.56,310.73,33.26,25,758.2,17.3
2026-02-11,EMP-035,Isaac Bell,Barback,Bar,Late,20:00,02:00,6.3,29.77,103.21,132.98,0,121.85,254.83,40.68,25,681.95,19.5
2026-02-11,EMP-039,Paige Ramirez,Server,Bar,Late,20:00,02:00,8.4,96.85,190.2,287.05,0,0,287.05,34.26,37,1442.46,19.9
2026-02-11,EMP-040,Noah Foster,Server,Bar,Late,20:00,02:00,8.8,76.01,145.85,221.86,0,0,221.86,25.11,35,924.41,24.0
2026-02-11,EMP-043,Liam Hayes,Server,Bar,Late,20:00,02:00,8.7,37.52,137.5,175.02,0,0,175.02,20.05,18,888.43,19.7
2026-02-11,EMP-044,Marcus Green,Doorman,Bar,Late,20:00,02:00,9.2,28.08,99.99,128.07,0,0,128.07,13.92,20,748.96,17.1
2026-02-11,EMP-047,Kevin Walsh,Lead Bartender,Bar,Late,20:00,02:00,6.0,59.64,147.05,206.69,31.0,0,175.69,29.17,28,1260.31,16.4
2026-02-11,EMP-050,Taylor Quinn,Bartender,Bar,Late,20:00,02:00,8.8,29.8,126.92,156.72,23.51,0,133.21,15.19,25,783.59,20.0
2026-02-12,EMP-020,Logan Scott,Bartender,Bar,AM,11:00,17:00,6.3,36.49,92.5,128.99,19.35,0,109.64,17.42,22,623.14,20.7
2026-02-12,EMP-021,Zoe Henderson,Bartender,Bar,AM,11:00,17:00,6.2,20.99,106.35,127.34,19.1,0,108.24,17.47,25,653.02,19.5
2026-02-12,EMP-023,Kayla Murphy,Bartender,Bar,AM,11:00,17:00,6.1,31.66,93.69,125.35,18.8,0,106.55,17.43,30,778.57,16.1
2026-02-12,EMP-024,Trey Adams,Bartender,Bar,AM,11:00,17:00,6.2,11.67,50.21,61.88,9.28,0,52.6,8.55,7,320.6,19.3
2026-02-12,EMP-027,Lexi Harper,Bartender,Bar,AM,11:00,17:00,6.0,19.82,67.17,86.99,13.05,0,73.94,12.28,14,370.18,23.5
2026-02-12,EMP-028,Caleb Stewart,Bartender,Bar,AM,11:00,17:00,6.5,42.9,110.07,152.97,22.95,0,130.02,20.16,27,685.96,22.3
2026-02-12,EMP-029,Jordan Blake,Lead Bartender,Bar,AM,11:00,17:00,6.0,21.97,89.1,111.07,16.66,0,94.41,15.66,15,587.69,18.9
2026-02-12,EMP-031,Matt Donovan,Lead Bartender,Bar,AM,11:00,17:00,6.2,20.23,85.88,106.11,15.92,0,90.19,14.64,14,606.35,17.5
2026-02-12,EMP-037,Lucas Ward,Barback,Bar,AM,11:00,17:00,5.5,17.19,48.17,65.36,0,116.86,182.22,32.87,8,398.53,16.4
2026-02-12,EMP-039,Paige Ramirez,Server,Bar,AM,11:00,17:00,6.4,38.22,112.85,151.07,0,0,151.07,23.51,24,677.44,22.3
2026-02-12,EMP-001,Sofia Martinez,Bartender,Bar,PM,16:00,01:00,6.8,138.12,279.93,418.05,62.71,0,355.34,52.23,51,2247.56,18.6
2026-02-12,EMP-003,Jasmine Chen,Bartender,Bar,PM,16:00,01:00,7.4,112.97,238.95,351.92,52.79,0,299.13,40.51,31,1523.48,23.1
2026-02-12,EMP-005,Tyler Brooks,Lead Bartender,Bar,PM,16:00,01:00,8.4,142.92,318.76,461.68,69.25,0,392.43,46.83,68,1939.84,23.8
2026-02-12,EMP-007,Ethan Kim,Barback,Bar,PM,16:00,01:00,8.9,48.42,123.73,172.15,0,227.28,399.43,44.85,27,1082.68,15.9
2026-02-12,EMP-015,Becca Thompson,Bartender,Bar,PM,16:00,01:00,8.9,96.0,284.73,380.73,57.11,0,323.62,36.28,33,1662.56,22.9
2026-02-12,EMP-018,Cole Jenkins,Bartender,Bar,PM,16:00,01:00,8.4,76.57,250.49,327.06,49.06,0,278.0,32.92,37,1758.39,18.6
2026-02-12,EMP-020,Logan Scott,Bartender,Bar,PM,16:00,01:00,5.5,65.54,190.59,256.13,38.42,0,217.71,39.44,35,1571.34,16.3
2026-02-12,EMP-021,Zoe Henderson,Bartender,Bar,PM,16:00,01:00,7.4,108.91,310.75,419.66,62.95,0,356.71,48.09,59,1856.92,22.6
2026-02-12,EMP-023,Kayla Murphy,Bartender,Bar,PM,16:00,01:00,9.3,56.41,199.43,255.84,38.38,0,217.46,23.38,50,1390.41,18.4
2026-02-12,EMP-025,Maddie Turner,Bartender,Bar,PM,16:00,01:00,8.9,62.41,178.53,240.94,36.14,0,204.8,22.93,33,1487.31,16.2
2026-02-12,EMP-029,Jordan Blake,Lead Bartender,Bar,PM,16:00,01:00,8.0,64.02,309.69,373.71,56.06,0,317.65,39.54,67,2251.25,16.6
2026-02-12,EMP-030,Samantha Reed,Lead Bartender,Bar,PM,16:00,01:00,6.6,89.85,380.3,470.15,70.52,0,399.63,60.74,51,2316.0,20.3
2026-02-12,EMP-031,Matt Donovan,Lead Bartender,Bar,PM,16:00,01:00,8.4,69.15,252.39,321.54,48.23,0,273.31,32.37,28,1362.44,23.6
2026-02-12,EMP-032,Olivia Price,Lead Bartender,Bar,PM,16:00,01:00,8.0,73.43,234.78,308.21,46.23,0,261.98,32.84,66,1771.34,17.4
2026-02-12,EMP-035,Isaac Bell,Barback,Bar,PM,16:00,01:00,6.5,26.37,136.22,162.59,0,166.02,328.61,50.91,19,934.43,17.4
2026-02-12,EMP-036,Mason Perry,Barback,Bar,PM,16:00,01:00,6.4,43.69,160.51,204.2,0,105.43,309.63,48.37,47,1252.77,16.3
2026-02-12,EMP-037,Lucas Ward,Barback,Bar,PM,16:00,01:00,7.6,28.56,104.68,133.24,0,156.57,289.81,38.1,22,720.22,18.5
2026-02-12,EMP-047,Kevin Walsh,Lead Bartender,Bar,PM,16:00,01:00,7.3,111.08,268.92,380.0,57.0,0,323.0,44.06,33,1637.94,23.2
2026-02-12,EMP-049,Ian Doyle,Bartender,Bar,PM,16:00,01:00,8.3,65.49,200.87,266.36,39.95,0,226.41,27.32,28,1158.07,23.0
2026-02-12,EMP-050,Taylor Quinn,Bartender,Bar,PM,16:00,01:00,7.7,58.2,164.6,222.8,33.42,0,189.38,24.7,28,1185.09,18.8
2026-02-12,EMP-001,Sofia Martinez,Bartender,Bar,Late,20:00,02:00,9.0,61.57,216.96,278.53,41.78,0,236.75,26.34,33,1180.22,23.6
2026-02-12,EMP-002,Marcus Rivera,Bartender,Bar,Late,20:00,02:00,6.8,51.01,229.85,280.86,42.13,0,238.73,35.08,35,1300.3,21.6
2026-02-12,EMP-003,Jasmine Chen,Bartender,Bar,Late,20:00,02:00,8.7,43.74,129.06,172.8,25.92,0,146.88,16.97,19,954.71,18.1
2026-02-12,EMP-005,Tyler Brooks,Lead Bartender,Bar,Late,20:00,02:00,7.3,57.89,220.93,278.82,41.82,0,237.0,32.36,37,1191.55,23.4
2026-02-12,EMP-010,Katie Brown,Server,Bar,Late,20:00,02:00,5.7,39.69,93.54,133.23,0,0,133.23,23.52,26,783.71,17.0
2026-02-12,EMP-014,Chris Patel,Doorman,Bar,Late,20:00,02:00,6.9,53.43,114.85,168.28,0,0,168.28,24.48,25,828.95,20.3
2026-02-12,EMP-018,Cole Jenkins,Bartender,Bar,Late,20:00,02:00,6.8,37.31,203.57,240.88,36.13,0,204.75,30.2,33,1099.89,21.9
2026-02-12,EMP-021,Zoe Henderson,Bartender,Bar,Late,20:00,02:00,9.4,55.29,178.06,233.35,35.0,0,198.35,21.05,28,1356.67,17.2
2026-02-12,EMP-026,Dylan Morales,Bartender,Bar,Late,20:00,02:00,6.7,53.74,152.32,206.06,30.91,0,175.15,26.02,33,907.76,22.7
2026-02-12,EMP-027,Lexi Harper,Bartender,Bar,Late,20:00,02:00,7.8,43.53,104.31,147.84,22.18,0,125.66,16.04,24,629.09,23.5
2026-02-12,EMP-031,Matt Donovan,Lead Bartender,Bar,Late,20:00,02:00,6.3,37.24,193.62,230.86,34.63,0,196.23,31.26,23,1109.88,20.8
2026-02-12,EMP-033,Devon Marshall,Barback,Bar,Late,20:00,02:00,7.0,55.63,143.24,198.87,0,245.5,444.37,63.68,25,1212.6,16.4
2026-02-12,EMP-035,Isaac Bell,Barback,Bar,Late,20:00,02:00,7.3,52.04,126.02,178.06,0,211.13,389.19,53.48,19,937.15,19.0
2026-02-12,EMP-038,Brandon Long,Barback,Bar,Late,20:00,02:00,5.8,32.57,151.96,184.53,0,247.33,431.86,73.89,39,1060.54,17.4
2026-02-12,EMP-042,Grace Kelley,Server,Bar,Late,20:00,02:00,9.2,25.79,98.23,124.02,0,0,124.02,13.54,13,607.93,20.4
2026-02-12,EMP-043,Liam Hayes,Server,Bar,Late,20:00,02:00,7.0,26.04,114.92,140.96,0,0,140.96,20.06,18,864.79,16.3
